NIVEL,CIFRAS AL DIA:,31-ene-19,28-feb-19,31-mar-19,30-abr-19,31-may-19,30-jun-19,31-jul-19,31-ago-19,30-sep-19,31-oct-19,30-nov-19,31-dic-19,31-ene-20,29-feb-20,31-mar-20,30-abr-20,31-may-20,30-jun-20,31-jul-20,31-ago-20,30-sep-20,31-oct-20,30-nov-20,31-dic-20,31-ene-21,28-feb-21,31-mar-21,30-abr-21,31-may-21,30-jun-21,31-jul-21,31-ago-21,30-sep-21,31-oct-21,30-nov-21,31-dic-21,31-ene-22,28-feb-22,31-mar-22,30-abr-22,31-may-22,30-jun-22,31-jul-22,31-ago-22,30-sep-22,31-oct-22,30-nov-22,31-dic-22
5,          Beneficios post-empleo,865926.33,867836.87,867836.87,867836.87,867836.87,867836.87,867836.87,867836.87,867836.87,867836.87,867836.87,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1358414,1362583.91,1366550.97,1371097,1375264.19,1379583.21,1383736.3,1388217.28,1393178.21,1397934.32,1402858.61,1408612.93,1883665,1889891.06,1923015.33,1957246.37,1991526.33,2026891.93,2044250.27,2079934.4,2117504.2,2154695.28,2192571.12,2230979.29,1970615.07
6,               Pensiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,               Prima de antigüedad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,               Otros beneficios post-empleo,865926.33,867836.87,867836.87,867836.87,867836.87,867836.87,867836.87,867836.87,867836.87,867836.87,867836.87,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1358414,1362583.91,1366550.97,1371097,1375264.19,1379583.21,1383736.3,1388217.28,1393178.21,1397934.32,1402858.61,1408612.93,1883665,1889891.06,1923015.33,1957246.37,1991526.33,2026891.93,2044250.27,2079934.4,2117504.2,2154695.28,2192571.12,2230979.29,1970615.07
5,          Beneficios por terminación,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,               Beneficios por terminación por causas distintas a la reestructuración     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,               Beneficios por terminación por causa de reestructuración     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PROVISIONES PARA OBLIGACIONES DIVERSAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Honorarios y arrendamientos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Gastos de promoción y publicidad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Aportaciones al Fondo de Supervisión Auxiliar de Sociedades Cooperativas de Ahorro y Préstamo y de Protección a sus Ahorradores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Gastos en tecnología,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Otras provisiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     INTERESES POR CERTIFICADOS EXCEDENTES O VOLUNTARIOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     OTROS ACREEDORES DIVERSOS,179687.67,110434.18,17531.19,-8090.85,2943.9,32186.16,104847.99,48985.81,41428.62,69509.68,1372847.63,1165853.39,1158573.88,1146732.04,1273177.16,1094509.91,1321297.54,1132125.3,1175044.22,1211733.83,1291149.16,1095712.57,1305087.61,1307431.77,1241592.29,1275800.94,1184561.31,1224091.66,1197925.59,1131853.88,1593419.68,1281049.51,1125721.23,1208103.15,1696877.54,1998835.55,1432685.76,1396594.17,1353755.04,1610064.99,1483819.25,1479491.17,1381083.69,1443860.62,1531060.16,1571387.6,1655743.27,1529172.7
2,PTU DIFERIDA (A CARGO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,CRÉDITOS DIFERIDOS Y COBROS ANTICIPADOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,CRÉDITOS DIFERIDOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     COMISIONES POR EL OTORGAMIENTO DEL CRÉDITO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     COMISIONES POR ANUALIDAD Y SUBSECUENTES DE TARJETA DE CRÉDITO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     INGRESO FINANCIERO POR DEVENGAR EN OPERACIONES DE ARRENDAMIENTO CAPITALIZABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     INGRESO FINANCIERO POR DEVENGAR EN OPERACIONES DE FACTORAJE FINANCIERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     INGRESO POR OPCIÓN DE COMPRA A PRECIO REDUCIDO EN OPERACIONES DE ARRENDAMIENTO CAPITALIZABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     OTROS INGRESOS POR APLICAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     OTROS CRÉDITOS DIFERIDOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,COBROS ANTICIPADOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     INTERESES COBRADOS POR ANTICIPADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     COMISIONES COBRADAS POR ANTICIPADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     ARRENDAMIENTOS COBRADOS POR ANTICIPADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     COBROS ANTICIPADOS DE BIENES PROMETIDOS EN VENTA O CON RESERVA DE DOMINIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     OTROS COBROS ANTICIPADOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,CAPITAL CONTABLE,75393507.81,76080440.77,76887106.55,77218214.75,77817219.76,78371195.24,77514711.85,78309515.81,79083686.02,79855814.27,80643149.75,74381740.22,91281091.19,92012299.75,92745005.63,90317596.34,90968853.76,91573945.92,92238368.79,92786786.29,93330540.4,93885960.26,94383925.32,89172885.43,103747400.58,104188187.62,104996778.7,105562749.17,106088369.82,106552991.69,105069813.58,105754661.68,106338383.72,106993182.46,107589335.59,103248052.96,120409735.81,121122963.66,121986309.08,122873583.06,121546968.33,122613182.99,123748315.19,124870869.74,126008382.76,127164736.05,128358221.4,119051641.24
2,CAPITAL CONTRIBUIDO,34543874.82,34703931.34,34833062.34,34990777.23,35208455.34,35435055.79,35571889.08,35765075.88,35938857.01,36077684.83,36246444.62,36353600.61,36561020.91,36765732.8,36916757.39,36993497.39,37127633.39,37367354.39,37515178.39,37654367.39,37775710.62,37936421.39,38050520.39,38161900.53,38342358.53,38530101.03,38718921.05,38920289.62,39068736.52,39317373.28,39471300.17,39698870.3,39815228.43,39968166.21,40079722.43,40191527.43,40363307.43,40500027.43,40659559.82,40788978.22,40948928.22,41137323.59,41294016.6,41447223.23,41554951.23,41713720.32,41795073.51,41853423.97
3,CAPITAL SOCIAL,23096400,23260800,23386800,23552400,23760000,23991600,24140400,24337200,24508800,24657600,24826800,24930000,25165200,25366800,25512000,25586400,25719600,25964400,26115600,26265600,26384400,26551200,26666400,26646000,26842800,27025200,27220800,27424800,27573600,27829200,27987600,28224000,28344000,28496400,28611600,28725600,28897200,29037600,29205600,29341200,29494800,29696400,29862000,30018000,30133200,30292800,30374400,30309600
4,     CERTIFICADOS DE APORTACIÓN ORDINARIOS,23096400,23260800,23386800,23552400,23760000,23991600,24140400,24337200,24508800,24657600,24826800,24930000,25165200,25366800,25512000,25586400,25719600,25964400,26115600,26265600,26384400,26551200,26666400,26646000,26842800,27025200,27220800,27424800,27573600,27829200,27987600,28224000,28344000,28496400,28611600,28725600,28897200,29037600,29205600,29341200,29494800,29696400,29862000,30018000,30133200,30292800,30374400,30309600
4,     CERTIFICADOS EXCEDENTES O VOLUNTARIOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Capital no retirable proveniente de programas gubernamentales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Otros certificados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     CERTIFICADOS PARA CAPITAL DE RIESGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,CAPITAL SOCIAL NO EXHIBIDO,-163721.57,-168065.05,-164934.05,-172819.16,-162741.05,-167740.6,-179707.31,-183320.51,-181139.38,-191111.56,-191551.77,-187595.78,-215375.48,-212263.59,-206439,-204099,-203163,-208242,-211618,-222429,-219885.77,-225975,-227076,-95295.86,-111637.86,-106295.36,-113075.34,-115706.77,-116059.87,-123023.11,-127496.22,-136326.09,-139967.96,-139430.18,-143073.96,-145268.96,-145088.96,-148768.96,-157236.57,-163418.17,-157068.17,-170272.8,-179179.79,-181973.16,-189445.16,-190276.07,-190522.88,-67372.42
4,     CERTIFICADOS DE APORTACIÓN ORDINARIOS,-163721.57,-168065.05,-164934.05,-172819.16,-162741.05,-167740.6,-179707.31,-183320.51,-181139.38,-191111.56,-191551.77,-187595.78,-215375.48,-212263.59,-206439,-204099,-203163,-208242,-211618,-222429,-219885.77,-225975,-227076,-95295.86,-111637.86,-106295.36,-113075.34,-115706.77,-116059.87,-123023.11,-127496.22,-136326.09,-139967.96,-139430.18,-143073.96,-145268.96,-145088.96,-148768.96,-157236.57,-163418.17,-157068.17,-170272.8,-179179.79,-181973.16,-189445.16,-190276.07,-190522.88,-67372.42
4,     CERTIFICADOS EXCEDENTES O VOLUNTARIOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     CERTIFICADOS PARA CAPITAL DE RIESGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INCREMENTO POR ACTUALIZACIÓN DEL CAPITAL SOCIAL PAGADO (1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,APORTACIONES PARA FUTUROS AUMENTOS DE CAPITAL FORMALIZADAS POR SU ASAMBLEA GENERAL DE SOCIOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INCREMENTO POR ACTUALIZACIÓN DE LAS APORTACIONES PARA FUTUROS AUMENTOS DE CAPITAL FORMALIZADAS POR SU ASAMBLEA GENERAL DE SOCIOS (1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EFECTO POR INCORPORACIÓN AL RÉGIMEN DE SOCIEDADES COOPERATIVAS DE AHORRO Y PRÉSTAMO,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39,11611196.39
3,INCREMENTO POR ACTUALIZACIÓN DEL EFECTO POR INCORPORACIÓN AL RÉGIMEN DE SOCIEDADES COOPERATIVAS DE AHORRO Y PRÉSTAMO (1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,CAPITAL GANADO,40849632.99,41376509.43,42054044.21,42227437.52,42608764.42,42936139.45,41942822.77,42544439.93,43144829.01,43778129.44,44396705.13,38028139.61,54720070.28,55246566.95,55828248.24,53324098.95,53841220.37,54206591.53,54723190.4,55132418.9,55554829.78,55949538.87,56333404.93,51010984.9,65405042.05,65658086.59,66277857.65,66642459.55,67019633.3,67235618.41,65598513.41,66055791.38,66523155.29,67025016.25,67509613.16,63056525.53,80046428.38,80622936.23,81326749.26,82084604.84,80598040.11,81475859.4,82454298.59,83423646.51,84453431.53,85451015.73,86563147.89,77198217.27
3,FONDO DE RESERVA,30778051.33,30778051.33,30778051.33,38028139.61,38028139.61,38028139.61,38028139.61,38028139.61,38028139.61,38028139.61,38028139.61,38028139.61,38028139.61,38028139.61,38028139.61,51010984.9,51010984.9,51010984.9,51010984.9,51010984.9,51010984.9,51010984.9,51010984.9,51010984.9,51010984.9,51010984.9,51010984.9,51010984.9,51010984.9,51010984.9,63056525.53,63056525.23,63056525.53,63056525.53,63056525.53,63056525.53,63056525.53,63056525.53,63056525.53,63056525.53,77198217.27,77198217.27,77198217.27,77198217.27,77198217.27,77198217.27,77198217.27,77198217.27
3,INCREMENTO POR ACTUALIZACIÓN DEL FONDO DE RESERVA (1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,OTRAS RESERVAS DE CAPITAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INCREMENTO POR ACTUALIZACIÓN DE OTRAS RESERVAS DE CAPITAL (1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,RESULTADO DE EJERCICIOS ANTERIORES,9635508.62,9635508.62,9635508.62,1900000,1900000,1650000,0,0,0,0,0,0,16075880.51,16075880.51,16075880.51,0,0,0,0,0,0,0,0,0,14109938.15,14109938.15,14109938.15,14109938.15,14109938.15,14109938.15,0,0,0,0,0,0,16449678.9,16449678.9,16449678.9,16449678.9,0,0,0,0,0,0,0,0
4,     RESULTADO POR APLICAR,9635508.62,9635508.62,9635508.62,1900000,1900000,1650000,0,0,0,0,0,0,16075880.51,16075880.51,16075880.51,0,0,0,0,0,0,0,0,0,14109938.15,14109938.15,14109938.15,14109938.15,14109938.15,14109938.15,0,0,0,0,0,0,16449678.9,16449678.9,16449678.9,16449678.9,0,0,0,0,0,0,0,0
4,     RESULTADO POR CAMBIOS CONTABLES Y CORRECCIONES DE ERRORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INCREMENTO POR ACTUALIZACIÓN DEL RESULTADO DE EJERCICIOS ANTERIORES (1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,RESULTADO POR VALUACIÓN DE TÍTULOS DISPONIBLES PARA LA VENTA,436073.04,962949.48,1640484.26,2299297.91,2680624.81,3257999.84,3914683.16,4516300.32,5116689.4,5749989.83,6368565.52,0,616050.16,1142546.83,1724228.12,2313114.05,2830235.47,3195606.63,3712205.5,4121434,4543844.88,4938553.97,5322420.03,0,284119,537163.54,1156934.6,1521536.5,1898710.25,2114695.36,2541987.88,2999266.15,3466629.76,3968490.72,4453087.63,0,540223.95,1116731.8,1820544.83,2578400.41,3399822.84,4277642.13,5256081.32,6225429.24,7255214.26,8252798.46,9364930.62,0
4,     VALUACIÓN,436073.04,962949.48,1640484.26,2299297.91,2680624.81,3257999.84,3914683.16,4516300.32,5116689.4,5749989.83,6368565.52,0,616050.16,1142546.83,1724228.12,2313114.05,2830235.47,3195606.63,3712205.5,4121434,4543844.88,4938553.97,5322420.03,0,284119,537163.54,1156934.6,1521536.5,1898710.25,2114695.36,2541987.88,2999266.15,3466629.76,3968490.72,4453087.63,0,540223.95,1116731.8,1820544.83,2578400.41,3399822.84,4277642.13,5256081.32,6225429.24,7255214.26,8252798.46,9364930.62,0
4,     RESULTADO POR POSICIÓN MONETARIA (1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INCREMENTO POR ACTUALIZACIÓN DEL RESULTADO POR VALUACIÓN DE TÍTULOS DISPONIBLES PARA LA VENTA (1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,REMEDICIONES POR BENEFICIOS DEFINIDOS A LOS EMPLEADOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     RESULTADOS ACTUARIALES EN OBLIGACIONES               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Valuación          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Resultado por posición monetaria (1)          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Efecto de impuestos a la utilidad diferidos          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Estimación por impuestos a la utilidad diferidos no recuperables          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     RESULTADO EN EL RETORNO DE LOS ACTIVOS DEL PLAN               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Valuación          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Resultado por posición monetaria (1)          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Efecto de impuestos a la utilidad diferidos          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Estimación por impuestos a la utilidad diferidos no recuperables          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INCREMENTO POR ACTUALIZACIÓN DE LAS REMEDICIONES POR BENEFICIOS DEFINIDOS A LOS EMPLEADOS (1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,RESULTADO POR TENENCIA DE ACTIVOS NO MONETARIOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     POR VALUACIÓN DE ACTIVO FIJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INCREMENTO POR ACTUALIZACIÓN DEL RESULTADO POR TENENCIA DE ACTIVOS NO MONETARIOS (1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ESTADO DE RESULTADOS,2539654.46,3312710.92,3363478.55,3227741.02,4378406.19,5695910.25,5891576.98,5940811.16,7484605.12,7816275.31,8086099.09,16075880.51,1136040.04,1855916.7,2134657.66,2790847.38,3254648.64,4886292.25,6142973.02,6671656.4,7044362.62,7205292.61,7915266.23,14109938.15,1151170.1,1733615.92,3474393.53,4301209.18,5620497.07,6590164.64,7008277.4,8362588.89,9520934.46,10244172.43,10365348.72,16449678.9,1884820.36,2697265.27,4408408.25,4698452.67,6177330.3,7314188.11,7655376.8,9343035.71,10174361.53,11659517.92,12429251.87,24767029.79
2,INGRESOS POR INTERESES,4159605.43,7838829.36,11849231.19,15840108.92,20292411.51,24402566.01,28671612.4,33084283.78,38145739.24,42560414.15,46856906.68,59470815.32,4535109.91,8819513.68,13387533.99,17724290.67,22148626.5,26616223.49,31135728.79,35687312.41,40108558.21,44679310.87,49101711.08,60415220.7,4764326.61,9040707.1,13874398.03,18489057.06,23373022.37,28327062.56,33372263.44,39325870.45,44462961.99,49640250.78,54751549.22,65130194.68,5525568.71,10428933.77,18889819.74,24197213.1,29771774.14,35296673.51,41164101.63,47113596.33,52880875.36,59096669.37,65089227.91,81909504.92
3,INTERESES DE DISPONIBILIDADES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     BANCOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     DISPONIBILIDADES RESTRINGIDAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,INTERESES Y RENDIMIENTOS A FAVOR PROVENIENTES DE INVERSIONES EN VALORES,366147.34,586630.69,744538.21,925103.58,1409180.98,1619799.44,1838586.03,2097483.39,2306853.32,2523500.53,2731949.21,9873227.07,225457.05,412228.97,609542.14,794010.12,974627.77,1330366.4,1513214.82,1726102.33,1904776.23,2116969.03,2301886.53,8212873.74,314630.6,591211.91,605784.84,817904.76,1046497.57,1445306.39,1716686.93,1961242.75,2205963.68,2465469.24,2761514.41,8031464.21,363945.55,666712.5,1017100.9,1372753.93,1756138.78,2172556.55,2667598.25,3270628.91,3839294.17,4516867.25,5157166.23,16388692.49
4,     POR TÍTULOS PARA NEGOCIAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
